customer_id,first_name,last_name,date_of_birth,age,state,branch_id,email,phone,employment_status,employment_length_years,annual_income,credit_score,customer_since
CUST102155,Christy,Andersen,1973-03-07,53,OH,BR109,bmedina@example.org,948.723.0097x154,Employed,0.3,45606.57,787,2020-07-13
CUST100213,Carolyn,Montoya,1971-11-18,54,VA,BR110,robertrivera@example.org,477.439.2603x0299,employed,0.7,18165.46,726,2021-02-11
CUST101031,Christian,Crawford,1999-11-25,26,IL,BR101,laura24@example.org,832-861-1890x034,Unemployed,0.0,11600.61,586,2013-03-15
CUST101708,Jason,Parker,1991-09-04,35,IL,BR102,garciamark@example.com,6344756016,Employed,7.2,93199.02,723,2017-06-16
CUST101386,Joseph,Burch,1982-12-12,43,California,BR111,zparker@example.net,257-739-5232x85558,Employed,13.5,,709,2018-12-22
CUST102340,Andrew,Nelson,1982-07-29,44,MI,BR109,colleennewton@example.org,+1-776-273-6086x33399,Employed,2.0,66255.0,739,2017-07-23
CUST100559,  Joy  ,Graham,1995-05-10,31,AZ,BR102,ugraves@example.org,,Employed,10.0,68979.18,717,2025-10-26
CUST101765,Erica,Anderson,1964-05-06,62,PA,BR103,waltermoses@example.org,+1-714-220-4384,Employed,9.6,83224.65,732,2021-11-24
CUST100696,  James  ,Lindsey,1970-06-17,56,TN,BR108,john66@example.net,3447324006,Employed,4.2,47732.39,725,2018-08-29
CUST101640,Christine,Harrison,1994-08-20,32,WA,BR106,michael79@example.org,(377)901-1549,Employed,14.0,61545.13,718,2021-10-22
CUST101446,Danielle,Spencer,2005-09-23,20,AZ,BR100,seth37@example.org,(964)707-8308x306,self-employed,2.0,30851.57,638,2013-04-06
CUST100511,Heather,Gibson,1991-02-12,35,VA,BR104,cameronsharon@example.org,4303021563,employed,0.2,62804.78,672,2014-07-29
CUST100236,  Kelly  ,Hall,1954-02-26,72,MA,BR104,kelleyjacob@example.net,(663)626-6341x63894,Retired,0.0,49254.06,683,2017-11-18
CUST102280,Alexis,Fox,1977-09-01,49,CO,BR102,,+1-622-290-6419x965,Self-Employed,2.7,100045.01,762,2014-01-11
CUST101917,Michelle,Davis,2003-01-05,23,MO,BR102,christine97@example.net,875-947-3770x4990,Employed,0.8,58279.53,950,2019-09-09
CUST101711,Daniel,Lee,1986-07-01,40,NY,BR101,charleschen@example.net,820-322-4175,Self-Employed,19.4,53690.21,687,2017-06-08
CUST100406,Hayden,Hall,2007-02-08,19,GA,BR109,howardchristopher@example.net,781.643.1115x08353,Employed,1.0,101887.09,682,2016-03-28
CUST101530,Chelsea,Fernandez,1997-05-29,29,WI,BR109,atorres@example.com,(493)371-7847,Employed,5.1,55112.63,681,2015-08-21
CUST100179,Michelle,Silva,1970-03-12,56,WA,BR106,kennedyjames@example.org,+1-768-446-0223x56972, Employed ,0.6,57008.89,683,2023-05-06
CUST100578,Joshua,Hoover,1976-08-26,50,FL,BR105,tsilva@example.com,+1-464-688-3192x134,Employed,4.3,81601.13,683,2020-02-18
CUST101132,Shelby,Wilcox,2006-08-30,20,NY,BR100,banksmeredith@example.com,,Employed,2.0,79719.4,721,2013-03-22
CUST100818,Nicholas,Lee,1984-09-13,42,MO,BR105,qjones@example.net,244-390-2950x2648,Unemployed,0.0,,580,2018-02-26
CUST101055,Melissa,Adams,1997-03-02,29,IN,BR106,,9356006184,Employed,3.1,,734,2026-03-31
CUST100829,Dean,Patel,1991-05-11,35,GA,BR107,kristine33@example.net,001-715-962-4152,Employed,12.5,56236.48,716,2014-05-18
CUST101999,Sierra,Clark,2008-04-21,18,IN,BR101,lsummers@example.net,666-888-1303,Employed,0.0,77354.51,652,2020-09-18
CUST100367,Robert,Stewart,1973-04-02,53,VA,BR108,adamsdeborah@example.com,579-957-6024,Self_Employed,3.3,72985.81,798,2016-11-07
CUST101663,Benjamin,Snyder,2008-03-11,18,OH,BR107,morgan59@example.com,,Employed,0.0,29078.74,658,2021-11-01
CUST101519,James,Martinez,1981-04-22,45,OH,BR101,kathleenbarajas@example.org,+1-353-654-1601,Self_Employed,4.4,81592.19,701,2020-01-08
CUST100299,Michael,Miller,1987-05-10,39,TN,BR101,imoss@example.org,909.937.6184,Employed,5.3,62138.37,713,2026-02-21
CUST101695,Angela,Valdez,1983-09-23,42,WI,BR100,williamsjames@example.org,662.980.5877x7701,Employed,9.2,66949.86,727,2013-09-21
CUST101072,Calvin,Garcia,1982-10-05,43,WI,BR110,gharris@example.com,556-347-8370,Employed,6.3,,741,2018-12-25
CUST100536,Sandra,Morris,1975-07-25,51,VA,BR108,ogray@example.net,+1-433-847-7433, Employed ,9.4,77420.64,750,2023-11-12
CUST100147,Morgan,Quinn,2006-06-22,20,OH,BR108,wiseanthony@example.com,481-749-1778x507,employed,2.0,62281.93,659,2014-01-26
CUST101835,Donald,Sullivan,1980-03-24,46,GA,BR109,rebecca37@example.net,+1-862-343-0146x0669,Employed,2.2,,664,2022-07-18
CUST100742,Brett,Gould,1962-02-20,64,NC,BR110,phillipsbrian@example.com,(761)594-5887x0715,EMPLOYED,3.1,104898.51,737,2016-05-09
CUST101310,Ryan,Adams,1992-03-07,34,MI,BR106,monica08@example.net,,Employed,5.0,76463.38,805,2015-08-06
CUST101494,Gregory,Williams,1970-04-11,56,CA,BR107,birdjoshua@example.net,9303458809,Employed,3.5,80872.53,708,2024-03-16
CUST100743,Alex,Garcia,1986-03-25,40,GA,BR100,brian83@example.net,350.976.5975x95450,Employed,15.0,88220.85,747,2023-01-15
CUST100378,Ralph,Baker,1981-03-30,45,TN,BR100,cfields@example.net,,Employed,6.7,84786.98,739,2012-03-17
CUST100650,Michael,Shaffer,1969-06-07,57,NC,BR107,kari25@example.org,439-848-8488,Employed,6.6,90355.57,712,2020-12-13
CUST100193,Julia,Ortiz,1971-07-18,55,TN,BR100,cheryl31@example.com,973.951.6091,,5.4,36869.69,639,2021-07-18
CUST100938,David,Thompson,1972-08-18,54,MA,BR103,mitchell80@example.net,894-681-5269x25596,Employed,0.6,9253.18,640,2024-04-26
CUST101616,Kayla,Fernandez,1998-02-10,28,MO,BR107,msmith@example.com,+1-782-846-8967x016,Employed,6.9,78542.77,682,2014-01-26
CUST100542,James,Franklin,1987-07-04,39,WA,BR108,vfleming@example.org,+1-470-366-2668,Employed,0.5,66145.33,662,2018-04-04
CUST100648,Sonya,Garcia,1982-09-30,43,VA,BR108,upham@example.com,555-753-4705x742,Employed,0.6,74294.33,708,2022-10-10
CUST100768,  Casey  ,Rush,1991-10-11,34,TX,BR101,rodriguezthomas@example.com,(468)314-2983x152,Employed,12.2,49982.81,714,2021-02-18
CUST100904,Ryan,Wagner,1990-10-08,35,AZ,BR110,kirkdonald@example.com,409.500.1635x6407,Employed,6.1,55136.4,703,2024-01-24
CUST102190,Monica,Grant,1990-08-09,36,TN,BR103,kmueller@example.org,(704)587-1036,Employed,13.1,60574.29,742,2015-12-19
CUST101714,Justin,Hudson,1984-10-29,41,WA,BR104,william41@example.com,3136856993,Employed,2.8,55089.63,785,2024-06-22
CUST101221,Megan,Gonzalez,1991-11-05,34,WA,BR105,kevin42@example.org,953.316.0791,Employed,1.1,49093.16,690,2014-10-15
CUST102427,Christopher,Thomas,1986-03-06,40,GA,BR102,,(679)739-2268,SE,3.7,63162.79,703,2015-08-08
CUST100439,Barbara,Smith,1994-09-05,32,FL,BR105,lawrencejames@example.com,(455)628-9931x60875,Employed,14.0,26400.67,682,2024-03-18
CUST101101,Jennifer,Gomez,2008-06-07,18,GA,BR106,armstrongjeremy@example.org,546.517.6231,Employed,0.0,98090.35,724,2023-06-16
CUST100468,Stephanie,Gibbs,1978-04-01,48,TX,BR106,carolhorton@example.org,809-803-6788x1278,employed,9.8,57251.79,747,2017-09-14
CUST100331,Noah,Lewis,1993-01-29,33,WA,BR110,rickjuarez@example.com,271-382-7548,Employed,12.8,27532.26,742,2016-08-13
CUST101814,Antonio,Scott,1994-11-29,31,NY,BR100,hansondiane@example.net,001-280-283-4912x3216,Employed,13.0,58189.71,714,2017-04-24
CUST102178,Taylor,Schmitt,1986-04-25,40,OH,BR109,susan68@example.net,421-381-8018x747,SELF-EMPLOYED,9.6,92085.74,776,2022-05-14
CUST101114,Jacqueline,Church,1987-11-17,38,IL,BR109,kendrahall@example.org,208.564.9426x942,,0.0,14013.73,624,2022-06-08
CUST100585,  Charlotte  ,Barker,1987-10-08,38,FL,BR101,vthompson@example.org,348-451-5791x9711,Employed,15.5,57162.55,645,2022-08-10
CUST100717,Zachary,Thompson,1976-11-03,49,IL,BR100,kcarter@example.org,495-861-2137x7306,Employed,1.5,33434.54,665,2012-05-18
CUST101907,Hector,Mullen,1976-07-18,50,MI,BR103,kellydesiree@example.org,495.721.7680x12696,Employed,5.7,60567.9,693,2026-02-12
CUST101280,Dominique,Daniels,1975-08-15,51,CA,BR107,robertyoung@example.net,850.916.2762x92266,self-employed,10.2,39268.05,688,2019-05-27
CUST101934,Sarah,Willis,1999-11-30,26,CO,BR107,urios@example.net,(392)763-5600x6255,,0.5,115709.32,819,2013-01-10
CUST101746,Sara,Valdez,1971-02-23,55,WA,BR106,kaitlindiaz@example.org,+1-742-656-1161,Employed,14.4,,696,2015-10-02
CUST101742,Lauren,Perez,1993-10-12,32,AZ,BR104,langscott@example.net,001-389-392-4692x4704,Employed,1.5,67228.57,737,2025-08-01
CUST101271,John,Williams,1986-03-15,40,VA,BR107,cookkristina@example.net,,Employed,4.6,100580.3,731,2012-03-07
CUST101164,Chris,George,1993-04-28,33,OH,BR107,vjohnson@example.net,650-849-3266x43223,Employed,0.5,83030.84,689,2013-03-27
CUST101621,Jeremy,Robinson,1982-04-03,44,PA,BR101,shawdenise@example.org,+1-796-924-2657x89635,Employed,16.2,60169.15,750,2018-06-18
CUST100289,Taylor,Gross,1967-03-28,59,TN,BR104,zgomez@example.com,620-294-9407x9290,Employed,8.8,47735.37,729,2016-01-01
CUST_BAD,Jonathan,Jacobs,1980-10-10,45,MA,BR108,alopez@example.net,+1-520-766-6179x962,Unemployed,0.0,10944.72,559,2017-05-07
CUST100465,John,Jacobson,1983-06-08,43,PA,BR102,blakewilliams@example.net,334-374-9162x47554,Employed,14.0,19673.16,601,2021-09-14
CUST101941,Charles,Gaines,1990-09-07,36,MA,BR109,,(481)225-9836,Employed,18.0,57916.06,739,2018-07-17
CUST100612,Jennifer,Nunez,1984-01-11,150,MI,BR102,julianeal@example.org,+1-646-743-0394x290,Employed,3.7,82450.67,749,2022-06-25
CUST100162,Lisa,Carr,1974-01-16,52,MO,BR109,zunigadonald@example.net,635-552-1570,Employed,0.2,41741.82,758,2015-06-12
CUST101137,Hailey,Castaneda,2006-09-13,20,WI,BR106,christopher32@example.net,001-351-745-6340, Employed ,2.0,92390.6,760,2019-04-25
CUST101939,Zachary,Drake,1975-09-28,50,GA,BR111,riveradestiny@example.net,7812403340,unemployed,0.0,,658,2019-12-21
CUST101683,Karl,Lara,1977-04-24,49,NJ,BR105,madelinerodriguez@example.com,620.543.1927,Unemployed,0.0,17953.72,582,2023-08-28
CUST100719,Jeanette,Hurst,1976-02-26,50,TN,BR107,cynthia16@example.com,7469861114,Employed,10.5,91157.36,766,2017-09-16
CUST100903,Richard,Taylor,1992-06-08,34,WA,BR105,gregory29@example.com,789-917-0454x21854,Self-Employed,16.0,0.0,601,2024-02-27
CUST101853,James,Ingram,1971-06-02,55,MI,BR100,,+1-539-555-3308x923,Employed,1.7,92464.76,723,2021-06-18
CUST102325,Kevin,Johnson,1965-04-17,61,NY,BR103,rogeradams@example.com,001-653-220-6543x26143,Employed,7.6,"$65,279.15",724,2022-02-05
CUST100555,Logan,Lee,1995-03-30,31,TN,BR109,rhonda53@example.com,775.313.7651,Employed,2.6,"$82,945.80",710,2025-05-14
CUST102497,Colleen,Nelson,1983-03-03,43,PA,BR108,jacobhernandez@example.org,+1-500-291-7316x3324,Employed,2.0,68217.54,689,2021-07-14
CUST102167,Holly,Davis,1954-12-16,71,FL,BR104,ashleysalinas@example.com,001-565-762-8073,Retired,0.0,,694,2030-01-01
CUST102462,Michael,Rivera,1975-02-01,51,VA,BR102,anthonysmith@example.org,+1-254-744-8479x2074,,0.0,11676.13,596,2013-04-15
CUST100803,  Julia  ,Stone,1983-09-09,43,IL,BR107,wilsondavid@example.org,3302835669,self-employed,6.4,95911.2,702,2017-06-26
CUST100430,Heather,Mason,2002-02-24,24,TN,BR101,uwillis@example.com,001-311-395-2436x40270,Unemployed,0.0,28488.75,593,2023-04-08
CUST101958,Andrew,Johnson,1959-05-15,67,MO,BR102,gregory66@example.net,, Unemployed ,0.0,14071.28,615,2015-07-03
CUST101500,  Kimberly  ,Costa,1985-06-28,41,WA,BR110,pfoster@example.org,001-690-607-3794x999,Employed,1.2,50139.65,689,2016-05-21
CUST101818,Latoya,Jones,1973-09-26,52,AZ,BR105,kimberly05@example.org,955.908.4852x846,employed,16.1,66150.2,667,2012-08-26
CUST101367,Angelica,Schmidt,1998-12-11,27,FL,BR102,yluna@example.com,(399)531-3606x22901,Employed,0.3,82443.17,725,2020-01-07
CUST100283,Chad,Rodriguez,1970-09-05,56,PA,BR107,pmurphy@example.net,6138290227,Employed,8.9,141090.27,791,2020-11-27
CUST100005,Trevor,Campos,1979-11-11,46,CO,BR105,hernandezernest@example.net,(791)366-9784x80184,Employed,4.3,40391.37,651,2016-02-07
CUST100325,Michael,Fields,1971-10-11,54,NJ,BR101,brandon48@example.net,783-621-9285,unemployed,0.0,8105.08,585,2015-10-10
CUST101444,Carol,Washington,1977-06-16,49,WI,BR110,,(716)838-8168x7851,Employed,19.5,73761.85,745,2025-08-11
CUST100611,Matthew,Norris,1980-06-25,46,NY,BR108,kristin49@example.com,+1-602-428-4035x954,Employed,1.6,87059.07,726,2020-03-11
CUST100755,Perry,Hess,1981-07-12,45,WI,BR101,zbarrett@example.net,772-456-5920x24617,Employed,4.9,70146.86,688,2012-05-07
CUST101354,  Phyllis  ,Russo,1983-09-28,42,CO,BR101,sabrinaperez@example.net,335.518.6647x7413,Employed,8.7,71405.46,725,2025-06-05
CUST101393,Lee,Joseph,1991-08-24,35,MO,BR109,ealexander@example.net,480-830-0735x658,,4.9,31921.39,670,2024-01-08
CUST100675,John,Marquez,1972-04-02,54,TN,BR108,stacydaniel@example.net,(978)665-4362x718,Employed,2.6,55385.98,697,2025-03-21
CUST101296,Rachel,Torres,1986-03-14,40,CO,BR106,larry37@example.net,5625728167,Self_Employed,1.8,69295.3,697,2018-04-27
CUST100102,Jack,Taylor,1983-05-24,43,NJ,BR103,shari04@example.com,774.554.9904,Employed,24.4,43901.75,781,2012-08-25
CUST101299,Lorraine,Fernandez,2008-06-11,18,AZ,BR106,robinpadilla@example.com,731.323.4388x804,Employed,0.0,81145.73,689,2021-07-14
CUST101293,Cynthia,Evans,1993-05-31,33,NC,BR104,,735-531-2794x3379,EMPLOYED,0.8,9652.12,659,2012-11-23
CUST101652,Joseph,Crawford,2003-07-17,23,GA,BR105,wrose@example.net,,Employed,3.3,85494.28,734,2021-07-26
CUST101377,Jonathan,Pena,1962-03-30,64,TN,BR106,friedmanlinda@example.net,7405334801,Employed,2.2,61007.15,715,2018-04-08
CUST101349,Ashley,Miller,1976-07-31,50,IL,BR103,,,Employed,4.4,61015.14,741,2019-03-21
CUST102119,Victor,Peters,1968-09-30,57,MA,BR108,seanthompson@example.net,001-753-971-2688x70415,Employed,5.9,76441.79,688,2019-10-15
CUST100842,Hunter,Gonzales,1983-04-10,43,CO,BR107,brewergregory@example.com,+1-533-873-9920x52229,Employed,3.5,50480.65,709,2024-11-15
CUST100070,Mary,Haas,1980-07-14,46,GA,BR102,wagnergerald@example.org,001-777-288-9255x466,Unemployed,0.0,23908.11,554,2023-07-01
CUST100466,Kaylee,Anderson,2008-05-28,18,GA,BR108,judith59@example.net,,Employed,0.0,86032.96,714,2014-08-08
CUST100046,Alicia,Bryant,1979-03-01,47,IN,BR109,robertpena@example.org,874-759-6158,Employed,5.9,88453.93,734,2021-01-27
CUST101451,Abigail,Mendoza,1960-03-07,66,MO,BR100,nicholas63@example.org,343.683.0009,,23.6,75601.25,741,2015-01-21
CUST101163,Michael,Bradford,2001-05-21,25,WI,BR109,yware@example.com,(914)697-4597x93183,Employed,7.0,71634.87,711,2024-04-14
CUST100397,Krista,Gibson,1977-08-30,49,CO,BR100,briana11@example.org,+1-919-439-2845x679,Employed,9.2,96195.36,751,2015-05-08
CUST100825,Amy,Ellis,1989-03-05,37,California,BR104,dominguezscott@example.com,(438)267-6738,Employed,14.8,32803.65,677,2025-08-27
CUST101074,Zachary,Evans,2007-11-29,18,TN,BR109,westroy@example.org,5768327135,Employed,0.0,73261.63,729,2018-10-28
CUST102384,Arthur,Wilson,1962-04-22,64,AZ,BR110,matthewbrock@example.org,(632)956-2488x880,retired,0.0,30253.38,744,2012-05-14
CUST102320,Nancy,Schneider,1989-12-13,36,NC,BR100,,+1-933-774-1535x833,EMPLOYED,0.0,79124.81,687,2023-06-23
CUST100883,Diane,Collins,1993-03-15,33,IL,BR111,kathrynaustin@example.com,6118241158,Self-Employed,0.0,46673.36,692,2026-07-17
CUST100784,Angela,Byrd,1990-03-30,36,California,BR103,olivia29@example.net,+1-593-876-2974x54930,Self-Employed,9.7,24097.92,714,2016-02-18
CUST101563,Jessica,Pittman,2008-01-22,18,NC,BR109,hlopez@example.com,+1-525-385-4551,Self-Employed,0.0,19268.81,660,2025-01-23
CUST102149,Wanda,Mack,1983-12-16,42,NC,BR111,archerphilip@example.com,976-647-5665x73297,Self Employed,1.5,95915.62,695,2012-12-20
CUST100701,Randy,Dixon,1991-05-11,35,GA,BR104,travis68@example.org,7393033970,Employed,1.7,15209.63,693,2020-05-26
CUST101540,Amy,Taylor,1979-06-22,47,NY,BR111,jacob28@example.com,001-360-232-0877x8347,Employed,2.7,57194.28,693,2017-10-16
CUST102484,Anna,Perry,1985-08-08,41,OH,BR104,brenda71@example.org,325-999-0028x4224,Self-Employed,0.7,24798.01,635,2012-05-17
CUST101175,Gary,Jensen,1984-02-27,42,MI,BR105,dylan03@example.org,(489)225-8490x734,Employed,1.0,57524.13,654,2015-02-11
CUST100924,Laurie,Wilkinson,1978-11-02,47,NY,BR101,jenniferpierce@example.org,362.919.2158,Employed,6.2,74873.35,771,2022-07-04
CUST102197,Deborah,Lutz,2004-05-28,22,TN,BR102,john99@example.net,(357)209-9286,Employed,0.9,88082.69,712,2013-11-16
CUST100816,Sarah,Jones,1980-04-15,46,TN,BR103,andrew88@example.com,733-437-3125,,0.0,25743.05,602,2014-09-30
CUST100517,Christopher,Reynolds,1983-08-26,43,VA,BR104,randyjordan@example.com,6745510663, Employed ,10.0,109045.39,836,2017-09-24
CUST102150,Aaron,Stone,1982-10-13,43,PA,BR108,sparkslaurie@example.org,930.294.6214,Employed,2.7,19391.58,662,2024-08-10
CUST101556,Carrie,Hawkins,1984-04-01,42,TN,BR103,laneerica@example.com,(523)519-1990x821,Employed,3.0,82147.32,763,2016-07-05
CUST102128,James,Rodriguez,1997-07-01,29,IN,BR104,xbrooks@example.com,001-910-370-8611,employed,6.5,50590.05,737,2014-11-27
CUST102446,Ronald,Hunt,1975-05-06,51,MO,BR100,james58@example.net,+1-459-491-9776x38586,Employed,8.1,75650.04,738,2016-09-15
CUST102014,Laura,Sanchez,1966-10-28,59,MO,BR105,mosesdavid@example.org,340.215.7997x06298,Employed,21.7,62528.09,649,2020-02-22
CUST101694,Jennifer,Cole,1998-05-18,28,TN,BR104,robertwolf@example.net,+1-361-618-6801x09360,Employed,10.0,74948.21,676,2024-04-26
CUST100072,David,Warner,1988-01-20,38,Texas,BR102,lucasrodney@example.com,4544235733,Self-Employed,0.6,114160.17,630,2012-11-15
CUST101018,Jeffrey,Mccormick,1981-04-23,45,PA,BR100,burtondiane@example.net,380.270.5326x01193,Employed,2.4,29529.36,626,2015-06-07
CUST100474,  Margaret  ,Hines,1983-09-29,42,VA,BR101,andersonkayla@example.com,(490)901-8513,self-employed,0.4,92856.35,740,2023-01-21
CUST101597,Eric,Collins,1995-08-01,31,NY,BR107,jayala@example.net,+1-237-585-9541x7609,Self-Employed,4.9,61087.52,612,2019-02-12
CUST101099,Justin,Williams,1983-03-15,43,WA,BR111,christinawilliams@example.org,001-433-653-8922,Employed,1.1,54558.97,640,2024-03-14
CUST102184,Anthony,Blevins,2007-12-06,18,NC,BR106,robertnguyen@example.org,7493461730,Employed,0.0,46346.51,611,2023-10-23
CUST100358,Brooke,Smith,1984-09-05,42,MI,BR103,douglasstephanie@example.com,001-892-630-4501x8961,Employed,7.2,63762.91,710,2014-05-18
CUST101827,James,Fuller,1961-08-07,65,WI,BR105,jackie02@example.net,809-639-8663x984, Employed ,1.2,82684.97,761,2019-09-08
CUST101458,Joseph,Arias,2007-10-23,18,NC,BR103,,619-992-5692,Employed,0.0,72098.76,720,2017-10-29
CUST101378,Laura,Rose,1979-12-19,46,PA,BR101,fhatfield@example.org,(854)946-0539x260,Employed,2.2,67375.63,697,2024-06-28
CUST102264,Amy,Meadows,2008-08-03,18,NY,BR103,angela08@example.net,961.912.5804x43065,Employed,0.0,107185.79,717,2013-08-13
CUST101551,Luis,Brown,1993-06-08,33,CO,BR110,billyroman@example.org,769.547.3088x2403,Employed,3.2,14471.67,678,2014-04-17
CUST100988,Gary,Smith,1986-05-31,40,CO,BR110,baileyjames@example.org,+1-253-786-3105,Employed,13.7,72805.87,738,2023-10-20
CUST101981,Joshua,Gibson,1991-12-12,34,MO,BR104,patrick19@example.org,+1-598-475-5798, Employed ,3.0,44663.38,714,2022-08-15
CUST102473,Ann,Allen,1991-06-24,35,WA,BR105,jeffrey35@example.net,+1-449-499-9169x53595,Employed,3.0,51244.08,692,2019-12-06
CUST102039,  Sandra  ,Hernandez,1992-01-28,34,NJ,BR107,schmidtsergio@example.org,(368)706-3992x4161,Employed,9.4,35770.56,689,2024-07-31
CUST101267,Michelle,Kirk,1990-12-12,35,GA,BR100,eleon@example.com,001-211-284-2527x8630, Self-Employed ,2.5,55518.55,699,2018-04-29
CUST101449,John,Harrison,1974-07-07,52,PA,BR104,polson@example.org,+1-931-467-8719x26154,Employed,2.7,16191.81,655,2011-11-29
CUST102182,Andrew,Lewis,1984-04-07,42,PA,BR104,lfriedman@example.org,001-881-394-0146,Self-Employed,12.4,137100.07,775,2024-08-19
CUST101483,Christopher,Brown,1980-12-29,45,WA,BR101,vanessarichmond@example.com,3383625676,Self-Employed,3.8,39091.52,622,2014-02-11
CUST102028,John,Woods,2004-04-11,22,WA,BR110,stewartsusan@example.org,742-641-2484,Employed,4.0,10713.66,615,2026-02-19
CUST102283,Crystal,Hartman,1966-06-17,60,IN,BR107,brentcampos@example.org,4715081692,Employed,14.2,89951.03,760,2024-09-30
CUST100188,  Laura  ,Wilson,1983-05-16,43,MA,BR102,jarvismegan@example.org,(397)897-2965x90277,Employed,1.4,60611.03,673,2018-04-19
CUST101270,Juan,Taylor,1968-07-19,58,Florida,BR110,xfleming@example.org,001-279-732-2191x43907,Employed,11.7,47734.9,735,2022-01-24
CUST101497,Dalton,Osborn,1974-08-04,52,WI,BR103,dunntiffany@example.com,897.201.5221x33689, Employed ,11.4,,700,2011-11-03
CUST101983,  Kelly  ,Martinez,2008-08-25,18,IL,BR100,igarcia@example.org,+1-933-706-5335x359,Employed,0.0,101702.26,690,2025-08-21
CUST102458,Mary,Mcguire,1971-11-12,54,CO,BR111,,(864)541-1935x472,Employed,0.8,"$78,964.61",754,2020-07-20
CUST102127,Jennifer,Williams,1986-01-13,40,New York,BR102,wellsapril@example.com,(927)542-0522x5898,Employed,3.3,29156.75,669,2012-07-25
CUST100343,Steven,Castro,2000-07-20,26,PA,BR102,chenderson@example.org,(942)204-4820,Employed,4.4,107486.88,760,2012-07-19
CUST102405,Jennifer,Mitchell,1978-03-26,48,VA,BR100,,747-987-5080,Employed,1.4,16854.25,703,2021-01-28
CUST100007,Tricia,Roman,1983-02-01,43,MI,BR101,brianhumphrey@example.org,671-882-2782,EMPLOYED,0.5,34074.17,706,2026-02-09
CUST100759,Randy,Jordan,1963-03-04,63,OH,BR111,langjoshua@example.net,(808)749-0793x88413,Retired,0.0,51553.68,738,2014-05-14
CUST102445,Brian,Phillips,1994-04-24,32,OH,BR104,david09@example.com,(336)503-8552x8823,Employed,1.1,27156.01,730,2013-12-09
CUST100270,Michele,Murphy,1973-11-05,52,OH,BR106,swarren@example.org,+1-601-798-1794x695,,10.6,75061.9,733,2025-07-21
CUST100215,Laura,Hoover,1983-04-29,43,PA,BR111,cindydixon@example.org,001-857-499-1366x2103,Employed,7.5,85234.16,759,2020-10-03
CUST100109,Monica,Sanchez,1991-05-25,35,NY,BR111,moralesjimmy@example.org,001-502-884-3959x95342,Employed,17.0,19458.5,722,2016-03-16
CUST101243,Brian,Smith,2007-10-14,18,California,BR111,russell62@example.org,464-571-8559x40799,Employed,0.0,,707,2011-09-24
