application_id,customer_id,application_date,loan_purpose,loan_amount_requested,term_months,interest_rate_offered,channel,bad_flag,first_name,last_name,date_of_birth,age_at_2024,gender,state,postcode,employment_type,employment_tenure_months,annual_income,residential_status,dependents,customer_since,bureau_credit_score,enquiries_last_6m,active_credit_accounts,defaults_on_file,months_since_last_delinquency,total_existing_debt,credit_utilization_pct,credit_file_age_months
APP004807,CUST003652,2023-03-26,Travel,30000,36,19.11,Online,0,Sandra,Taylor,1996-10-12,27,F,QLD,2622,Casual,14,48808.91,Owner,4,2022-11-05,700,3,4,1,60.0,16874.09,46.9,82
APP004809,CUST003099,2023-05-26,Other,18000,12,16.57,Branch,0,Matthew,Perez,1984-04-08,39,F,NSW,2083,Full-Time,13,77833.96,Renting,1,2024-03-20,618,0,5,0,,8277.65,86.0,111
APP004811,CUST001446,2023-02-26,Travel,29500,12,18.63,Broker,0,Ronald,Hernandez,1951-02-13,72,M,QLD,2923,Full-Time,1,98316.15,Mortgage,1,2025-01-07,842,3,6,0,,7929.0,42.4,163
APP004814,CUST002296,2023-09-17,Debt Consolidation,35500,36,12.51,Online,0,Nicholas,Miller,1968-09-13,55,F,VIC,2410,Full-Time,1,71663.02,Mortgage,0,2018-01-28,623,3,2,0,,0.0,38.7,23
APP004818,CUST005515,2023-04-20,Debt Consolidation,2000,48,9.84,Broker,0,Todd,Gutierrez,1957-04-17,66,M,SA,2814,Full-Time,5,114265.02,Renting,3,2018-01-08,790,1,1,0,,19915.44,40.0,98
APP004819,CUST004537,2023-07-20,Debt Consolidation,40000,24,20.14,Broker,0,Maria,Jones,1976-12-25,47,F,QLD,2647,Full-Time,14,60614.08,Owner,2,2022-03-30,736,0,2,0,,2957.46,54.7,174
APP004822,CUST002091,2023-04-14,Debt Consolidation,34500,24,15.75,Online,0,Joseph,Gentry,1978-01-29,45,M,VIC,2458,Full-Time,1,58547.86,Mortgage,1,2024-10-14,645,1,1,0,,21135.84,57.5,84
APP004823,CUST000527,2023-10-16,Wedding,49000,60,13.11,Online,0,Michael,King,1971-07-25,52,M,QLD,2904,Unemployed,0,16150.23,Renting,0,2022-10-26,687,2,0,1,3.0,23961.82,73.4,180
APP004824,CUST005368,2024-03-18,Medical,45500,24,13.24,Online,0,Stacie,Pace,1980-07-14,43,M,NSW,2908,Full-Time,3,86803.2,Owner,1,2021-11-19,683,1,5,0,,3810.29,41.3,156
APP004825,CUST000610,2024-02-22,Debt Consolidation,20500,48,17.47,Branch,0,James,Palmer,2001-10-29,22,F,VIC,2528,Part-Time,31,20553.11,Mortgage,2,2021-07-10,592,4,4,1,7.0,31503.68,64.0,111
APP004827,CUST004520,2023-06-24,Debt Consolidation,10500,48,21.94,Online,0,Donna,Benson,1984-03-02,39,F,QLD,962,Full-Time,9,64217.09,Owner,1,2023-09-29,744,3,2,0,,14123.44,23.8,131
APP004829,CUST003310,2023-10-01,Travel,46000,12,19.08,Broker,0,Michael,Chandler,1958-10-16,65,F,WA,9519,Full-Time,1,59437.86,Mortgage,0,2018-09-11,569,9,3,2,12.0,21074.84,67.1,175
APP004833,CUST000514,2023-07-20,Debt Consolidation,49000,36,21.79,Branch,0,Richard,Foster,1989-03-19,34,M,SA,2953,Casual,42,25261.43,Mortgage,0,2017-03-03,681,3,3,0,,18249.36,74.5,144
APP004835,CUST000602,2023-12-16,Wedding,13000,24,12.09,Broker,0,Bill,Mcfarland,2004-02-06,19,M,NSW,7094,Full-Time,37,101950.62,Renting,3,2021-02-20,658,0,2,0,,15235.56,33.3,117
APP004836,CUST001604,2023-05-29,Medical,18500,24,12.99,Broker,0,Samuel,Taylor,2000-07-12,23,M,NSW,2615,Full-Time,4,76452.97,Owner,2,2021-04-05,771,1,5,0,,11419.92,39.9,200
APP004837,CUST002129,2024-02-10,Car Purchase,38500,24,20.77,Broker,0,David,Quinn,1984-05-21,39,M,WA,2668,Full-Time,15,54661.37,Renting,0,2023-11-30,688,1,1,0,,14901.12,36.3,65
APP004838,CUST002651,2023-08-10,Debt Consolidation,29500,48,16.8,Branch,0,George,Davis,1981-01-29,42,M,TAS,2220,Full-Time,1,48338.68,Mortgage,3,2022-05-27,691,1,3,0,,9206.67,50.3,141
APP004839,CUST005593,2023-06-24,Home Renovation,28000,24,13.84,Branch,0,Jennifer,Morrison,1969-11-03,54,F,QLD,9867,Full-Time,21,33968.13,Living with Family,3,2020-05-16,754,0,5,0,,3137.2,32.6,84
APP004841,CUST000534,2023-02-16,Car Purchase,11500,36,19.03,Branch,0,Thomas,Shepard,1986-10-01,37,F,QLD,2968,Self-Employed,64,56543.61,Owner,3,2019-06-05,887,1,5,0,,3491.53,20.1,130
APP004842,CUST000632,2023-12-10,Medical,21500,36,13.39,Branch,0,Courtney,Luna,1992-04-09,31,F,QLD,2080,Casual,7,30723.64,Renting,1,2024-01-15,731,0,3,0,,495.93,20.0,61
APP004843,CUST004255,2023-10-16,Home Renovation,6500,36,17.53,Branch,0,Nicole,Sampson,1994-04-22,29,F,VIC,2880,Part-Time,45,51607.63,Owner,0,2018-06-28,699,1,0,0,,22352.16,48.5,155
APP004846,CUST003518,2023-05-27,Debt Consolidation,11000,36,14.02,Online,0,Erin,Jones,2005-02-09,18,M,WA,2681,Full-Time,9,97605.31,Owner,0,2020-07-13,617,3,2,1,57.0,24513.94,60.7,159
APP004848,CUST004077,2023-08-04,Travel,7000,12,18.44,Branch,0,Lori,Smith,1961-07-27,62,F,NSW,2962,Self-Employed,69,105120.59,Renting,0,2025-06-28,631,3,2,0,,11755.99,5.0,52
APP004849,CUST001595,2023-02-22,Medical,32000,24,19.88,Online,0,Elizabeth,Torres,1985-11-27,38,F,QLD,2921,Part-Time,4,45075.64,Renting,1,2023-12-03,548,4,2,0,,25838.72,66.3,130
APP004851,CUST003991,2024-01-17,Home Renovation,41500,36,22.18,Branch,0,Jamie,Russell,1991-06-02,32,M,NSW,2905,Casual,36,56099.7,Mortgage,2,2019-05-28,692,1,3,0,,11047.07,23.0,22
APP004852,CUST001467,2024-03-29,Debt Consolidation,36500,60,10.39,Online,0,Justin,Moore,1990-01-19,33,M,VIC,2192,Self-Employed,115,39115.37,Mortgage,2,2021-04-03,741,2,3,0,,16315.75,73.5,107
APP004855,CUST004899,2023-01-24,Car Purchase,23500,36,9.22,Branch,1,Riley,Shaw,1981-09-12,42,M,QLD,2390,Full-Time,10,88298.5,Owner,3,2017-02-08,493,7,3,2,105.0,47163.31,91.5,148
APP004856,CUST003481,2023-09-07,Car Purchase,14500,24,18.79,Online,0,Katie,Rodgers,1994-04-29,29,M,NSW,2138,Part-Time,50,45717.56,Owner,1,2020-01-26,672,2,4,0,,0.0,17.4,147
APP004857,CUST001106,2024-03-24,Debt Consolidation,15000,48,11.74,Branch,0,Brandon,Butler,1998-08-13,25,M,VIC,2935,Full-Time,62,75517.48,Mortgage,1,2022-01-04,717,1,4,0,,20313.11,66.6,151
APP004858,CUST005418,2023-05-05,Other,18000,48,13.88,Branch,0,Paul,Jones,1983-11-25,40,M,NSW,3756,Part-Time,45,49810.94,Renting,0,2023-10-20,600,4,1,0,,17378.12,61.0,122
APP004859,CUST002222,2023-09-12,Debt Consolidation,27500,24,14.01,Online,0,Robert,Baker,1979-10-02,44,F,SA,2603,Full-Time,95,22690.23,Renting,0,2023-08-22,643,0,0,1,5.0,19290.11,93.5,94
APP004860,CUST003287,2023-06-29,Wedding,3000,60,9.68,Branch,0,Richard,Butler,2005-10-21,18,F,VIC,2625,Part-Time,21,35305.4,Mortgage,2,2022-02-27,598,0,4,0,,0.0,47.3,134
APP004861,CUST002104,2024-01-06,Home Renovation,2500,24,19.07,Branch,0,Max,Quinn,1953-05-14,70,F,NSW,861,Self-Employed,92,54851.9,Renting,0,2022-10-16,728,0,2,0,,31222.56,32.3,87
APP004862,CUST001361,2024-03-17,Travel,29500,24,18.83,Branch,0,David,Anderson,1996-02-27,27,M,VIC,2672,Self-Employed,14,70325.0,Mortgage,3,2017-07-07,645,1,4,0,,8686.78,52.7,103
APP004863,CUST002923,2024-03-21,Wedding,29000,36,12.8,Online,0,Patricia,Hall,1974-06-16,49,M,NSW,7227,Self-Employed,22,37173.69,Owner,3,2022-08-05,613,2,1,0,,24624.02,100.0,162
APP004867,CUST001924,2023-11-20,Home Renovation,31500,36,16.94,Broker,0,Joseph,Mayer,1974-05-03,49,F,VIC,2675,Casual,50,29554.26,Living with Family,2,2016-12-20,651,0,5,0,,21808.18,85.8,3
APP004868,CUST003657,2023-04-01,Home Renovation,3000,48,16.48,Branch,0,Stephen,York,1970-01-20,53,F,QLD,2976,Full-Time,47,77838.99,Renting,2,2024-08-29,766,0,3,0,,4678.72,30.7,155
APP004869,CUST002014,2023-07-31,Travel,35500,60,15.6,Online,0,Larry,Thompson,1960-05-04,63,F,WA,2604,Part-Time,27,57866.97,Renting,0,2021-03-22,501,2,5,1,1.0,33322.61,79.2,85
APP004871,CUST001381,2023-07-13,Debt Consolidation,44000,12,21.84,Online,0,Stephen,Gonzales,1973-12-26,50,F,VIC,2967,Full-Time,1,104035.64,Renting,2,2021-03-30,731,1,5,0,,8861.1,22.0,117
APP004872,CUST002604,2023-08-07,Debt Consolidation,8000,24,18.83,Online,0,Robin,Williams,1955-10-15,68,F,NSW,807,Self-Employed,9,57368.19,Mortgage,0,2017-12-12,679,0,3,0,,4904.09,41.4,3
APP004873,CUST000576,2023-09-07,Debt Consolidation,40500,60,19.35,Online,0,Aaron,Davis,1982-01-15,41,F,NSW,7948,Casual,23,18185.53,Owner,1,2021-10-14,658,2,5,0,,9899.44,28.5,67
APP004874,CUST005124,2023-03-22,Wedding,25500,48,15.92,Broker,0,Lindsey,Powell,1968-09-10,55,M,QLD,2633,Full-Time,1,49550.91,Owner,0,2022-04-05,672,4,2,0,,35605.24,100.0,95
APP004875,CUST002046,2023-10-31,Wedding,7500,60,16.78,Broker,0,Austin,Mendoza,1979-10-14,44,M,QLD,2619,Full-Time,9,108586.97,Mortgage,0,2018-10-13,662,2,1,0,,24083.09,16.3,151
APP004877,CUST000456,2023-10-23,Debt Consolidation,38000,60,15.54,Branch,0,Preston,Vargas,1986-09-07,37,F,VIC,2262,Full-Time,34,112066.24,Renting,0,2018-11-09,679,2,4,0,,1818.09,90.0,97
APP004878,CUST003619,2023-08-25,Debt Consolidation,43000,36,21.84,Broker,0,Joshua,Mccarthy,1963-02-14,60,F,NSW,2604,Part-Time,1,17894.8,Renting,0,2022-03-11,671,3,4,0,,20586.76,46.1,111
APP004879,CUST002273,2023-09-09,Car Purchase,37000,60,10.29,Online,1,Paul,Valdez,1976-09-13,47,M,VIC,2601,Unemployed,0,15000.0,Mortgage,1,2022-02-09,445,5,5,4,24.0,45399.73,99.2,61
APP004881,CUST005748,2023-09-21,Debt Consolidation,14500,36,17.96,Online,0,Michelle,Lee,1966-05-16,57,M,VIC,277,Full-Time,1,58660.09,Living with Family,0,2017-01-11,813,0,6,0,,4462.04,0.0,117
APP004882,CUST002305,2024-03-21,Car Purchase,30500,60,8.71,Online,0,Tracey,Parker,1963-05-13,60,F,NSW,2943,Full-Time,51,111255.59,Mortgage,2,2018-11-22,757,4,5,0,,7241.75,35.0,38
APP004885,CUST003779,2023-01-31,Car Purchase,42500,48,22.49,Online,0,Amanda,Leonard,1996-10-18,27,M,QLD,2692,Part-Time,17,44144.56,Owner,0,2024-10-31,665,0,0,0,,2328.09,16.0,168
APP004886,CUST000965,2023-08-08,Debt Consolidation,5500,24,19.19,Online,0,Logan,Cooper,1951-09-27,72,M,NSW,2977,Full-Time,2,69032.77,Renting,2,2021-08-01,758,1,6,0,,8001.8,60.2,183
APP004888,CUST000449,2023-01-12,Home Renovation,41500,48,21.9,Branch,0,Kiara,Collins,1999-12-16,24,M,VIC,2487,Self-Employed,77,74808.05,Mortgage,0,2016-10-18,690,1,2,0,,5389.29,26.4,39
APP004892,CUST004688,2023-06-21,Travel,30500,24,8.65,Broker,1,Deborah,Mitchell,1973-09-24,50,M,NSW,2905,Full-Time,35,83274.19,Mortgage,2,2020-06-28,456,0,3,3,7.0,34792.44,100.0,68
APP004894,CUST005011,2023-04-19,Home Renovation,39000,24,18.01,Branch,0,Tina,Hopkins,1998-05-27,25,F,VIC,5157,Full-Time,29,68141.53,Renting,3,2018-09-28,642,3,3,0,,27931.16,59.8,204
APP004895,CUST005154,2023-05-03,Car Purchase,10500,36,16.85,Online,0,John,Miller,1975-06-13,48,M,NSW,266,Part-Time,37,27932.86,Mortgage,1,2019-11-21,696,1,2,0,,21541.03,36.5,85
APP004896,CUST000194,2023-10-26,Medical,17500,12,21.22,Branch,0,James,Dougherty,1952-11-26,71,M,VIC,2624,Casual,25,30162.0,Mortgage,0,2019-05-01,622,6,2,2,9.0,22977.17,57.4,62
APP004899,CUST001665,2024-03-15,Other,7000,36,16.2,Online,0,Patrick,Smith,1999-04-17,24,M,QLD,2986,Casual,22,33397.78,Mortgage,0,2020-09-20,643,1,1,0,,21028.46,66.5,21
APP004901,CUST000271,2023-08-30,Home Renovation,43500,12,10.42,Broker,0,Larry,Higgins,1984-11-29,39,M,NSW,2966,Full-Time,58,69369.37,Renting,1,2017-11-25,745,2,5,0,,6626.93,17.8,80
APP004902,CUST001613,2023-11-27,Debt Consolidation,39500,36,13.31,Branch,0,Sharon,Shaffer,1991-06-09,32,F,QLD,831,Full-Time,53,90551.51,Renting,0,2017-04-30,735,2,2,0,,0.0,40.1,39
APP004903,CUST002830,2023-01-29,Debt Consolidation,10000,36,15.68,Broker,0,Steven,Kaufman,1982-09-23,41,F,WA,2641,Full-Time,50,67845.44,Mortgage,0,2020-02-28,788,0,4,0,,12786.35,36.8,99
APP004904,CUST003367,2023-01-22,Medical,10000,24,11.86,Online,0,Steven,Gonzalez,1968-08-10,55,F,QLD,2601,Full-Time,1,69114.29,Renting,3,2020-09-22,776,0,3,0,,17809.84,34.4,127
APP004905,CUST001261,2023-12-31,Wedding,35500,60,15.1,Branch,0,Lindsey,Fox,1972-11-18,51,M,QLD,5777,Full-Time,38,84580.79,Mortgage,1,2021-11-28,777,1,8,0,,521.79,19.5,85
APP004910,CUST003361,2023-08-24,Travel,2000,36,17.57,Online,0,Kathleen,Andrews,1952-08-15,71,F,QLD,2695,Full-Time,7,59727.4,Renting,2,2023-08-05,694,0,7,0,,1039.97,57.6,88
APP004911,CUST003955,2023-09-29,Travel,45000,36,21.1,Online,0,Marissa,Rivera,1985-09-17,38,M,VIC,2411,Self-Employed,82,96657.73,Owner,2,2018-01-02,790,1,4,0,,19390.51,28.9,138
APP004913,CUST005200,2023-01-12,Home Renovation,2000,48,12.97,Branch,0,David,Rodriguez,1956-09-21,67,M,VIC,2920,Full-Time,76,77310.38,Renting,0,2019-01-31,586,4,3,0,,29818.81,40.3,145
APP004914,CUST000483,2024-03-31,Debt Consolidation,3500,12,14.07,Broker,0,Nathaniel,Mcmahon,2005-06-09,18,M,NSW,2999,Full-Time,57,38168.21,Living with Family,0,2017-08-20,744,3,1,0,,27664.65,49.6,169
APP004915,CUST001017,2023-01-22,Travel,42000,48,9.89,Online,0,Kevin,Hanson,1968-09-09,55,M,NSW,2387,Unemployed,0,28050.79,Mortgage,2,2023-11-10,691,4,0,0,,22472.23,84.7,155
APP004916,CUST000053,2023-02-11,Debt Consolidation,48000,60,11.34,Branch,0,Nicole,Johnson,1996-10-01,27,F,QLD,2956,Self-Employed,59,79255.44,Mortgage,1,2023-12-11,826,1,2,0,,23638.46,44.1,107
APP004918,CUST002833,2023-08-05,Car Purchase,28000,24,9.44,Online,0,Regina,Mendoza,1958-09-10,65,M,VIC,2658,Part-Time,10,35354.2,Renting,2,2019-03-18,674,3,2,1,18.0,19055.7,57.9,43
APP004921,CUST002244,2024-02-01,Home Renovation,6500,48,15.6,Branch,0,Mary,Obrien,1985-06-07,38,M,ACT,2972,Part-Time,1,49023.95,Owner,0,2023-01-21,649,3,5,0,,0.0,60.0,54
APP004923,CUST004080,2023-01-10,Other,16500,24,14.93,Branch,0,Carolyn,Franco,1961-11-17,62,F,QLD,2916,Full-Time,19,123396.22,Mortgage,1,2019-09-05,652,2,6,0,,21160.08,71.5,74
APP004924,CUST003763,2024-03-27,Debt Consolidation,36500,12,8.56,Online,0,Michelle,Harding,1966-05-31,57,M,NSW,2694,Casual,54,35418.03,Owner,2,2017-06-02,660,1,2,0,,30148.96,18.0,127
APP004926,CUST004231,2024-02-28,Medical,4000,60,16.3,Online,0,Elizabeth,Cardenas,1964-12-20,59,M,QLD,2787,Full-Time,76,99707.0,Renting,0,2017-12-04,727,2,5,0,,0.0,36.5,207
APP004927,CUST001350,2023-06-10,Debt Consolidation,37000,24,9.05,Broker,0,Jill,Smith,1993-02-17,30,M,NT,5126,Full-Time,16,49084.55,Renting,2,2025-04-11,793,0,4,0,,14110.18,73.6,93
APP004931,CUST004054,2023-05-29,Car Purchase,31000,36,17.75,Branch,0,Jasmine,Villegas,1987-10-28,36,F,QLD,2654,Full-Time,31,62784.55,Renting,0,2017-12-01,682,2,1,0,,15063.07,0.0,152
APP004938,CUST004362,2023-09-21,Debt Consolidation,5500,36,14.56,Online,0,Jeanette,Murray,1987-03-07,36,F,WA,2644,Part-Time,19,47385.94,Renting,3,2019-05-26,800,0,3,0,,15314.91,62.7,93
APP004940,CUST003694,2023-05-26,Wedding,25000,48,16.99,Branch,0,Melanie,Adams,1969-01-05,55,M,VIC,2982,Part-Time,1,57343.52,Renting,2,2020-01-20,674,2,1,0,,15322.17,48.6,64
APP004941,CUST000883,2023-01-02,Car Purchase,49500,12,19.65,Branch,0,Gary,Lane,1991-11-01,32,F,NSW,2960,Full-Time,46,92262.91,Owner,3,2022-07-04,745,2,2,0,,26176.39,80.4,75
APP004942,CUST003855,2024-02-09,Car Purchase,44000,60,17.2,Online,0,Molly,Ball,1953-07-15,70,M,QLD,2058,Full-Time,4,69540.59,Renting,1,2018-08-04,633,3,1,0,,13747.65,52.9,96
APP004943,CUST000568,2023-03-01,Debt Consolidation,29000,12,21.56,Online,0,Robert,Williams,1956-04-11,67,F,SA,2750,Part-Time,18,50929.86,Owner,2,2023-01-24,619,1,8,0,,24132.62,37.2,85
APP004944,CUST005638,2023-04-17,Debt Consolidation,10000,36,11.68,Branch,0,Frederick,Taylor,1957-03-28,66,M,VIC,2934,Full-Time,2,112674.33,Renting,1,2024-12-16,702,0,5,0,,1462.31,24.5,161
APP004945,CUST001067,2023-09-15,Car Purchase,28000,24,11.01,Online,0,Shirley,Wilkerson,2000-07-22,23,M,NSW,2680,Part-Time,47,27718.9,Owner,1,2025-04-04,664,0,4,0,,10686.0,44.3,115
APP004946,CUST004196,2023-12-29,Debt Consolidation,34500,48,8.3,Broker,0,Amanda,Ellis,1978-01-23,45,F,VIC,2811,Self-Employed,22,53642.55,Renting,0,2023-01-28,777,4,1,0,,12563.77,22.0,157
APP004947,CUST004920,2024-03-24,Other,4500,36,17.23,Online,0,James,White,2003-06-11,20,M,NSW,2969,Full-Time,65,98054.47,Renting,0,2024-08-06,760,2,1,0,,23540.54,47.4,129
APP004948,CUST000097,2023-07-06,Car Purchase,45500,48,21.48,Online,0,Anthony,Rosales,1971-09-16,52,F,NSW,2657,Full-Time,10,101547.25,Owner,2,2018-08-20,868,0,7,0,,484.74,0.0,131
APP004949,CUST001701,2023-03-24,Car Purchase,45000,36,11.12,Online,0,Joy,Graham,1986-04-25,37,M,ACT,2912,Casual,7,29442.85,Living with Family,2,2023-04-29,603,2,3,0,,35557.6,96.7,124
APP004950,CUST003186,2023-11-14,Travel,36000,36,11.44,Online,0,Allison,Flores,1983-01-09,41,F,VIC,2602,Part-Time,5,46283.54,Owner,0,2018-01-21,639,2,2,0,,12816.11,33.1,110
APP004951,CUST004424,2024-03-10,Travel,5000,60,10.17,Broker,0,Ryan,Bell,1967-05-18,56,M,QLD,7563,Full-Time,12,66647.62,Renting,2,2025-09-11,701,0,3,0,,10205.85,36.3,59
APP004952,CUST003149,2023-03-04,Travel,15500,24,17.05,Online,0,Christopher,Johnson,1963-03-22,60,M,WA,2967,Part-Time,84,53319.01,Mortgage,0,2020-11-18,688,5,2,1,114.0,12940.84,43.5,130
APP004953,CUST000095,2023-08-23,Wedding,19500,36,15.57,Branch,0,Margaret,Vargas,1976-09-08,47,M,NSW,2943,Self-Employed,25,52429.51,Mortgage,0,2024-03-14,745,0,1,0,,13225.09,37.4,74
APP004954,CUST000068,2024-01-08,Debt Consolidation,31000,60,9.98,Broker,0,Andrew,Sanchez,1961-04-11,62,F,QLD,2919,Full-Time,154,96345.75,Living with Family,1,2024-05-16,736,0,4,0,,0.0,22.3,74
APP004955,CUST002443,2023-08-31,Debt Consolidation,44500,48,16.59,Online,0,Cheryl,Wagner,2002-12-23,21,M,VIC,2946,Self-Employed,27,80935.25,Mortgage,1,2017-08-01,803,2,3,0,,13926.55,45.1,82
APP004957,CUST003163,2023-09-13,Debt Consolidation,34000,48,17.08,Broker,0,Steven,Gilbert,1951-03-27,72,M,NSW,2430,Part-Time,41,32130.31,Mortgage,0,2022-08-12,604,1,6,0,,14483.87,39.8,83
APP004958,CUST000035,2023-05-14,Other,8000,24,18.87,Branch,0,Richard,Brown,1962-02-15,61,M,SA,2980,Part-Time,165,44910.02,Renting,1,2025-08-04,703,0,3,0,,15265.96,0.0,56
APP004960,CUST002906,2023-04-03,Debt Consolidation,11500,48,14.4,Online,0,William,Walters,2003-01-24,20,M,NSW,7442,Full-Time,25,52338.97,Mortgage,2,2019-11-03,746,5,1,0,,22356.7,48.6,118
APP004961,CUST004836,2023-07-19,Home Renovation,42500,24,15.18,Branch,0,Sean,Willis,1978-11-07,45,M,VIC,2920,Full-Time,8,22981.36,Renting,1,2021-01-05,608,3,3,1,2.0,23751.3,78.0,107
APP004962,CUST000350,2023-04-05,Wedding,40000,24,18.03,Online,0,Alfred,Patel,1987-12-19,36,M,NSW,200,Casual,12,31747.79,Renting,1,2021-06-28,824,1,5,0,,16783.61,41.2,175
APP004965,CUST003008,2023-01-19,Car Purchase,12000,48,17.59,Online,0,Diana,Wolf,1955-12-07,68,F,VIC,2104,Full-Time,15,77327.01,Owner,4,2021-11-21,668,2,2,2,20.0,44975.19,44.9,67
APP004967,CUST000051,2023-04-01,Medical,19500,36,19.46,Branch,0,Michelle,Nolan,1995-11-26,28,F,NSW,2673,Full-Time,13,66617.47,Owner,0,2022-09-23,736,3,6,0,,25655.2,39.3,88
APP004968,CUST000894,2023-08-30,Debt Consolidation,5000,24,7.82,Branch,0,Ashlee,Coffey,2001-12-02,22,F,SA,2619,Self-Employed,1,67708.88,Renting,3,2022-12-26,723,0,7,0,,5574.32,73.7,58
APP004969,CUST005704,2024-01-05,Home Renovation,13000,48,17.99,Branch,0,Jeffrey,Bailey,1974-05-15,49,F,NSW,2920,Full-Time,22,53878.51,Renting,1,2022-05-14,590,6,0,4,58.0,40087.29,90.9,91
APP004970,CUST001377,2023-03-28,Home Renovation,19500,24,21.95,Online,0,Brandon,Stewart,1955-06-22,68,F,NSW,2982,Full-Time,108,108082.62,Mortgage,1,2019-10-31,860,1,3,0,,0.0,15.5,83
APP004971,CUST004963,2024-03-01,Wedding,14000,36,12.88,Online,0,Michael,Spencer,1964-04-30,59,F,NSW,8287,Part-Time,1,32209.34,Renting,1,2018-02-26,626,8,4,2,16.0,30903.26,78.1,119
APP004972,CUST002451,2024-03-16,Car Purchase,37000,24,12.23,Online,0,George,Sharp,1973-05-07,50,F,VIC,2679,Self-Employed,7,57033.29,Renting,2,2022-02-21,678,0,0,0,,22363.43,64.4,115
APP004973,CUST000034,2023-05-18,Home Renovation,24000,12,9.9,Branch,0,Sara,Allison,2005-12-05,18,M,NSW,2646,Full-Time,13,95323.98,Renting,1,2021-02-04,698,2,3,0,,2574.76,69.5,170
APP004974,CUST000281,2023-02-19,Car Purchase,5500,60,15.12,Broker,0,Sheila,Fischer,1969-05-24,54,F,VIC,2669,Full-Time,104,48367.63,Mortgage,2,2021-04-22,754,1,3,0,,489.45,58.7,51
APP004975,CUST000432,2024-03-09,Travel,44500,36,17.63,Branch,0,Julie,Phillips,1979-04-12,44,M,WA,2237,Full-Time,1,30368.58,Mortgage,1,2020-03-13,658,1,3,0,,48378.49,69.4,99
APP004978,CUST000337,2023-06-08,Car Purchase,49000,60,7.8,Broker,0,James,Adams,1991-10-02,32,M,ACT,7901,Casual,8,60351.88,Renting,0,2018-06-02,652,3,4,0,,14051.67,51.3,128
APP004980,CUST001093,2023-08-28,Home Renovation,47500,12,10.92,Branch,0,Cindy,Chavez,1952-04-08,71,M,WA,5230,Self-Employed,32,78963.2,Owner,0,2023-12-09,815,0,5,0,,0.0,7.1,40
APP004982,CUST004847,2023-12-18,Debt Consolidation,37500,12,14.29,Online,0,Jerry,Taylor,1994-06-07,29,M,NSW,2687,Self-Employed,26,85371.58,Mortgage,0,2022-10-16,761,2,2,0,,3691.12,28.1,117
APP004983,CUST000825,2023-11-20,Other,26500,24,12.9,Branch,0,Daniel,Cook,1994-03-19,29,M,WA,2999,Unemployed,0,26663.43,Renting,1,2022-04-08,666,1,1,0,,19174.47,97.0,63
APP004985,CUST002080,2024-03-17,Travel,43000,48,8.25,Branch,0,Andrew,Vasquez,1975-09-03,48,M,NSW,5551,Full-Time,59,61276.86,Owner,1,2024-09-13,765,1,5,0,,0.0,56.5,134
APP004986,CUST000998,2023-07-22,Other,48000,36,8.12,Broker,0,Rebekah,Williams,1976-12-07,47,F,SA,2930,Full-Time,13,87314.33,Living with Family,0,2023-07-08,799,3,5,0,,0.0,0.0,158
APP004989,CUST005198,2023-03-27,Debt Consolidation,35000,48,20.25,Branch,0,Michael,Williams,1985-02-04,38,F,QLD,2961,Part-Time,29,47866.78,Mortgage,1,2020-07-18,581,5,0,2,45.0,32800.03,86.8,3
APP004990,CUST001535,2023-06-05,Car Purchase,26000,24,21.2,Broker,0,Donna,Welch,2002-02-19,21,F,NSW,2115,Part-Time,68,27925.68,Renting,0,2025-09-01,810,1,2,0,,26031.65,27.1,99
APP004992,CUST003276,2024-03-21,Travel,17500,12,10.43,Online,0,Kenneth,Carter,1950-10-27,73,M,QLD,2974,Casual,9,21332.83,Renting,0,2020-07-12,568,8,4,2,1.0,33480.93,75.5,148
APP004994,CUST001464,2023-10-12,Car Purchase,24000,48,8.38,Online,0,Eric,Thomas,1984-03-04,39,M,VIC,2631,Self-Employed,15,44384.31,Owner,1,2018-12-06,798,0,3,0,,436.52,42.2,79
APP004996,CUST002247,2024-03-02,Debt Consolidation,13500,24,20.71,Online,0,Andrew,Mcconnell,1976-12-20,47,M,NSW,2691,Full-Time,88,120393.81,Mortgage,0,2020-10-17,759,2,6,0,,409.87,18.3,67
APP004997,CUST001371,2023-03-10,Home Renovation,30000,48,13.17,Online,0,William,Martin,1987-04-19,36,F,NSW,2635,Full-Time,23,62774.64,Living with Family,3,2025-08-28,615,1,3,0,,17341.34,37.9,106
APP004998,CUST001948,2023-09-18,Other,2000,48,10.75,Online,0,Nicole,Wolf,1983-03-15,40,M,VIC,2625,Full-Time,13,59491.68,Renting,0,2020-07-10,635,1,4,0,,27203.78,76.5,139
APP004999,CUST001171,2024-02-10,Car Purchase,45500,36,14.99,Broker,0,Richard,Williams,1984-12-03,39,M,ACT,2056,Full-Time,13,60928.23,Owner,4,2018-05-08,712,0,5,0,,12470.84,19.8,90
APP005000,CUST005289,2023-06-01,Debt Consolidation,42500,24,12.73,Branch,0,Laura,Fox,1953-05-22,70,M,NSW,893,Full-Time,15,88221.7,Living with Family,3,2019-11-27,739,0,5,0,,2139.11,50.9,78
APP005002,CUST002486,2023-07-11,Medical,26000,24,8.3,Branch,0,Bryan,Brown,2001-01-25,22,M,VIC,2988,Self-Employed,44,47751.76,Renting,2,2018-07-18,635,1,5,0,,9908.68,36.2,188
